ID,City,Price,Day,Room Type,Person Capacity,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center (km),Metro Distance (km)
16434,Budapest,€ 183.53,Weekend,Entire home/apt,4,FALSE,0,0,10,97,1,1.51,0.19
16435,Budapest,€ 181.42,Weekend,Entire home/apt,4,FALSE,0,0,10,100,0,1.86,0.39
16436,Budapest,€ 172.72,Weekend,Entire home/apt,2,FALSE,1,0,10,95,1,0.94,0.19
16437,Budapest,€ 209.62,Weekend,Entire home/apt,4,FALSE,0,0,10,96,0,1.58,0.43
16438,Budapest,€ 173.90,Weekend,Entire home/apt,4,FALSE,1,0,10,97,2,1.20,0.28
16439,Budapest,€ 184.00,Weekend,Entire home/apt,4,FALSE,0,0,10,93,1,0.91,0.28
16440,Budapest,€ 271.18,Weekend,Entire home/apt,6,FALSE,1,0,10,93,0,0.42,0.27
16441,Budapest,€ 133.24,Weekend,Entire home/apt,4,FALSE,0,0,9,93,1,2.01,0.22
16442,Budapest,€ 111.39,Weekend,Entire home/apt,4,FALSE,0,0,8,95,2,2.05,0.48
16443,Budapest,€ 265.31,Weekend,Entire home/apt,6,FALSE,0,1,8,92,2,2.86,0.66
16444,Budapest,€ 83.89,Weekend,Entire home/apt,2,FALSE,0,0,10,100,1,2.54,0.63
16445,Budapest,€ 868.31,Weekend,Entire home/apt,6,FALSE,0,0,10,100,3,0.27,0.16
16446,Budapest,€ 161.21,Weekend,Entire home/apt,4,FALSE,0,0,9,93,2,2.38,0.64
16447,Budapest,€ 195.75,Weekend,Entire home/apt,4,FALSE,0,0,10,93,2,1.59,0.19
16448,Budapest,€ 344.50,Weekend,Entire home/apt,4,FALSE,0,0,10,100,1,0.74,0.12
16449,Budapest,€ 161.68,Weekend,Private room,3,FALSE,1,0,10,100,2,0.96,0.13
16450,Budapest,€ 135.59,Weekend,Entire home/apt,2,TRUE,1,0,10,97,1,0.99,0.27
16451,Budapest,€ 153.92,Weekend,Entire home/apt,4,TRUE,0,1,10,100,1,2.19,0.39
16452,Budapest,€ 153.92,Weekend,Entire home/apt,4,FALSE,0,0,10,100,1,2.21,0.38
16453,Budapest,€ 153.92,Weekend,Entire home/apt,4,FALSE,0,0,10,100,1,2.30,0.33
16454,Budapest,€ 283.87,Weekend,Entire home/apt,3,FALSE,0,1,10,100,0,0.91,0.29
16455,Budapest,€ 107.86,Weekend,Private room,2,FALSE,1,0,10,100,1,2.73,0.44
16456,Budapest,€ 248.16,Weekend,Entire home/apt,4,FALSE,0,0,10,100,1,1.03,0.50
16457,Budapest,€ 101.05,Weekend,Private room,2,FALSE,1,0,9,100,1,2.92,0.64
16458,Budapest,€ 291.16,Weekend,Entire home/apt,3,FALSE,0,1,10,80,0,0.06,0.08
16459,Budapest,€ 291.16,Weekend,Entire home/apt,3,FALSE,0,1,9,100,0,0.14,0.03
16460,Budapest,€ 291.16,Weekend,Entire home/apt,3,FALSE,0,1,10,100,0,0.07,0.07
16461,Budapest,€ 325.94,Weekend,Entire home/apt,4,FALSE,0,1,10,60,1,0.12,0.00
16462,Budapest,€ 360.72,Weekend,Entire home/apt,6,FALSE,0,1,9,100,2,0.07,0.06
16463,Budapest,€ 194.11,Weekend,Entire home/apt,2,FALSE,0,0,10,100,0,2.66,0.99
16464,Budapest,€ 171.55,Weekend,Entire home/apt,4,FALSE,0,1,9,96,1,0.97,0.24
16465,Budapest,€ 214.55,Weekend,Entire home/apt,4,FALSE,0,1,10,100,1,0.37,0.21
16466,Budapest,€ 206.56,Weekend,Entire home/apt,6,FALSE,0,0,10,100,1,1.39,0.27
16467,Budapest,€ 260.85,Weekend,Entire home/apt,6,FALSE,0,1,10,90,2,0.40,0.30
16468,Budapest,€ 210.79,Weekend,Entire home/apt,6,FALSE,0,1,9,89,2,1.20,0.12
16469,Budapest,€ 307.14,Weekend,Entire home/apt,6,FALSE,1,0,10,100,2,0.57,0.34
16470,Budapest,€ 271.18,Weekend,Entire home/apt,4,TRUE,0,1,10,60,2,1.15,0.08
16471,Budapest,€ 147.34,Weekend,Entire home/apt,2,FALSE,0,1,10,100,1,0.37,0.26
16472,Budapest,€ 99.17,Weekend,Private room,2,FALSE,0,0,10,100,1,0.36,0.25
16473,Budapest,€ 140.53,Weekend,Entire home/apt,4,FALSE,0,0,10,100,2,1.40,0.41
16474,Budapest,€ 596.89,Weekend,Entire home/apt,4,FALSE,1,0,9,95,2,0.50,0.07
16475,Budapest,€ 258.50,Weekend,Entire home/apt,2,FALSE,0,1,9,92,0,1.32,0.51
16476,Budapest,€ 133.48,Weekend,Entire home/apt,5,FALSE,0,1,9,89,1,1.07,0.08
16477,Budapest,€ 142.41,Weekend,Entire home/apt,4,FALSE,1,0,10,97,1,1.85,0.41
16478,Budapest,€ 254.97,Weekend,Entire home/apt,4,FALSE,1,0,9,94,1,0.47,0.16
16479,Budapest,€ 223.25,Weekend,Entire home/apt,4,TRUE,0,1,10,96,1,0.61,0.32
16480,Budapest,€ 266.48,Weekend,Entire home/apt,5,FALSE,0,1,7,83,2,1.12,0.06
16481,Budapest,€ 195.75,Weekend,Entire home/apt,4,TRUE,0,1,10,96,1,0.95,0.19
16482,Budapest,€ 226.77,Weekend,Entire home/apt,4,TRUE,1,0,10,97,1,1.06,0.39
16483,Budapest,€ 150.63,Weekend,Entire home/apt,2,TRUE,0,0,9,89,1,3.88,0.64
16484,Budapest,€ 125.25,Weekend,Entire home/apt,4,TRUE,1,0,10,99,0,2.62,0.62
16485,Budapest,€ 695.35,Weekend,Entire home/apt,2,FALSE,0,1,10,93,0,0.30,0.22
16486,Budapest,€ 259.67,Weekend,Entire home/apt,4,FALSE,0,1,10,97,1,0.29,0.23
16487,Budapest,€ 224.89,Weekend,Entire home/apt,4,FALSE,0,1,8,80,2,0.19,0.14
16488,Budapest,€ 695.35,Weekend,Private room,3,FALSE,0,1,10,96,1,0.30,0.22
16489,Budapest,€ 214.32,Weekend,Entire home/apt,4,FALSE,1,0,9,94,1,1.68,0.33
16490,Budapest,€ 248.16,Weekend,Entire home/apt,4,FALSE,1,0,9,86,2,1.85,0.19
16491,Budapest,€ 155.57,Weekend,Entire home/apt,3,TRUE,1,0,10,97,1,1.86,0.37
16492,Budapest,€ 70.73,Weekend,Private room,3,FALSE,1,0,9,93,1,1.39,0.29
16493,Budapest,€ 130.89,Weekend,Entire home/apt,3,FALSE,0,0,9,91,1,2.56,0.35
16494,Budapest,€ 695.35,Weekend,Entire home/apt,3,FALSE,0,1,10,92,1,0.30,0.22
16495,Budapest,€ 166.38,Weekend,Entire home/apt,2,TRUE,1,0,10,96,0,1.12,0.22
16496,Budapest,€ 266.48,Weekend,Entire home/apt,4,FALSE,1,0,10,91,1,1.77,0.45
16497,Budapest,€ 254.97,Weekend,Entire home/apt,4,TRUE,0,1,10,97,1,1.90,0.42
16498,Budapest,€ 246.98,Weekend,Entire home/apt,4,FALSE,1,0,10,95,1,0.16,0.10
16499,Budapest,€ 118.67,Weekend,Entire home/apt,2,FALSE,0,0,9,93,1,1.27,0.37
16500,Budapest,€ 301.26,Weekend,Entire home/apt,6,TRUE,0,0,10,98,2,0.13,0.22
16501,Budapest,€ 127.37,Weekend,Entire home/apt,6,TRUE,0,0,9,97,2,1.43,0.42
16502,Budapest,€ 324.53,Weekend,Private room,2,FALSE,0,1,10,100,1,0.29,0.23
16503,Budapest,€ 198.34,Weekend,Entire home/apt,4,FALSE,1,0,10,92,1,0.08,0.05
16504,Budapest,€ 183.30,Weekend,Entire home/apt,3,FALSE,1,0,10,94,1,0.68,0.19
16505,Budapest,€ 254.97,Weekend,Entire home/apt,4,TRUE,0,1,10,97,0,1.90,0.42
16506,Budapest,€ 55.69,Weekend,Private room,3,FALSE,1,0,8,89,1,1.86,0.23
16507,Budapest,€ 116.09,Weekend,Entire home/apt,4,FALSE,1,0,8,83,1,1.42,0.29
16508,Budapest,€ 301.50,Weekend,Entire home/apt,4,FALSE,0,0,9,96,1,2.09,0.37
16509,Budapest,€ 137.47,Weekend,Entire home/apt,4,TRUE,1,0,10,98,1,1.35,0.40
16510,Budapest,€ 266.48,Weekend,Entire home/apt,5,FALSE,1,0,9,92,2,0.93,0.35
16511,Budapest,€ 137.94,Weekend,Entire home/apt,2,FALSE,0,0,9,97,1,0.82,0.33
16512,Budapest,€ 81.07,Weekend,Private room,6,FALSE,1,0,9,91,1,1.53,0.34
16513,Budapest,€ 63.45,Weekend,Private room,2,FALSE,1,0,9,91,1,7.44,3.30
16514,Budapest,€ 303.61,Weekend,Private room,2,FALSE,0,1,8,60,1,0.27,0.21
16515,Budapest,€ 177.19,Weekend,Entire home/apt,3,FALSE,1,0,9,94,1,1.88,0.41
16516,Budapest,€ 293.27,Weekend,Entire home/apt,5,FALSE,0,1,8,84,2,0.91,0.07
16517,Budapest,€ 147.11,Weekend,Entire home/apt,3,FALSE,1,0,9,96,0,0.75,0.13
16518,Budapest,€ 239.23,Weekend,Entire home/apt,4,TRUE,0,0,10,95,2,0.48,0.26
16519,Budapest,€ 169.67,Weekend,Entire home/apt,2,TRUE,0,1,10,97,1,2.65,0.72
16520,Budapest,€ 178.13,Weekend,Entire home/apt,6,FALSE,1,0,9,94,2,2.04,0.41
16521,Budapest,€ 152.98,Weekend,Entire home/apt,4,FALSE,0,0,10,93,2,0.72,0.40
16522,Budapest,€ 196.46,Weekend,Entire home/apt,4,FALSE,0,0,9,89,1,0.71,0.23
16523,Budapest,€ 217.84,Weekend,Entire home/apt,4,FALSE,0,0,9,93,2,0.09,0.11
16524,Budapest,€ 219.96,Weekend,Entire home/apt,5,FALSE,0,0,10,94,1,0.99,0.32
16525,Budapest,€ 190.11,Weekend,Entire home/apt,3,FALSE,0,1,9,92,2,0.30,0.27
16526,Budapest,€ 185.41,Weekend,Private room,3,FALSE,1,0,10,100,1,0.40,0.23
16527,Budapest,€ 187.53,Weekend,Entire home/apt,5,FALSE,0,1,9,96,2,0.89,0.26
16528,Budapest,€ 162.38,Weekend,Private room,3,FALSE,1,0,10,90,1,0.40,0.23
16529,Budapest,€ 152.98,Weekend,Private room,3,FALSE,1,0,10,80,1,0.33,0.24
16530,Budapest,€ 161.91,Weekend,Entire home/apt,3,TRUE,0,1,10,98,1,0.95,0.35
16531,Budapest,€ 141.23,Weekend,Private room,2,FALSE,1,0,2,60,1,1.83,0.12
16532,Budapest,€ 711.57,Weekend,Entire home/apt,6,FALSE,0,1,9,95,3,0.31,0.18
16533,Budapest,€ 254.97,Weekend,Entire home/apt,5,TRUE,0,1,10,97,1,1.96,0.47
16534,Budapest,€ 239.46,Weekend,Entire home/apt,2,FALSE,0,0,10,99,1,1.68,0.40
16535,Budapest,€ 69.79,Weekend,Private room,2,TRUE,1,0,9,98,1,8.59,4.15
16536,Budapest,€ 61.10,Weekend,Entire home/apt,2,FALSE,1,0,9,89,1,9.67,3.07
16537,Budapest,€ 158.86,Weekend,Private room,3,FALSE,0,0,9,100,1,1.77,0.16
16538,Budapest,€ 231.94,Weekend,Entire home/apt,3,TRUE,0,1,10,93,1,1.49,0.34
16539,Budapest,€ 231.94,Weekend,Entire home/apt,3,TRUE,0,1,10,98,1,1.49,0.34
16540,Budapest,€ 217.14,Weekend,Entire home/apt,2,TRUE,0,1,10,99,1,1.49,0.34
16541,Budapest,€ 107.86,Weekend,Entire home/apt,3,TRUE,0,0,10,97,1,1.95,0.23
16542,Budapest,€ 249.10,Weekend,Entire home/apt,6,FALSE,1,0,9,94,2,2.27,0.23
16543,Budapest,€ 191.05,Weekend,Entire home/apt,4,FALSE,1,0,10,96,1,1.77,1.04
16544,Budapest,€ 83.42,Weekend,Private room,2,FALSE,1,0,9,93,1,8.81,1.87
16545,Budapest,€ 417.12,Weekend,Entire home/apt,4,FALSE,1,0,10,100,1,2.18,0.66
16546,Budapest,€ 513.47,Weekend,Entire home/apt,6,FALSE,1,0,10,100,2,3.23,1.21
16547,Budapest,€ 272.36,Weekend,Entire home/apt,4,FALSE,0,1,10,91,1,1.05,0.42
16548,Budapest,€ 54.28,Weekend,Entire home/apt,6,FALSE,0,0,8,77,3,2.50,0.84
16549,Budapest,€ 324.53,Weekend,Entire home/apt,2,FALSE,1,0,10,100,1,1.90,0.51
16550,Budapest,€ 89.30,Weekend,Private room,2,FALSE,1,0,9,92,1,1.57,0.65
16551,Budapest,€ 139.12,Weekend,Entire home/apt,3,TRUE,1,0,10,99,2,2.25,0.34
16552,Budapest,€ 134.42,Weekend,Entire home/apt,4,FALSE,0,0,10,96,2,4.99,1.32
16553,Budapest,€ 217.84,Weekend,Entire home/apt,4,FALSE,0,0,9,90,1,1.50,0.61
16554,Budapest,€ 238.99,Weekend,Entire home/apt,4,FALSE,0,1,10,97,2,1.55,0.06
16555,Budapest,€ 347.79,Weekend,Entire home/apt,4,FALSE,0,1,10,100,1,3.65,0.53
16556,Budapest,€ 164.73,Weekend,Entire home/apt,5,FALSE,1,0,8,90,2,12.51,6.36
16557,Budapest,€ 66.27,Weekend,Entire home/apt,2,FALSE,1,0,10,92,1,9.57,3.01
16558,Budapest,€ 251.68,Weekend,Private room,2,FALSE,0,0,10,100,1,4.58,0.70
16559,Budapest,€ 185.41,Weekend,Entire home/apt,3,FALSE,1,0,10,100,0,1.06,0.43
16560,Budapest,€ 193.40,Weekend,Entire home/apt,4,FALSE,0,1,9,95,1,1.65,0.65
16561,Budapest,€ 206.56,Weekend,Entire home/apt,6,TRUE,0,0,10,98,2,1.49,0.34
16562,Budapest,€ 272.36,Weekend,Entire home/apt,4,FALSE,0,1,10,97,2,4.48,0.47
16563,Budapest,€ 265.31,Weekend,Entire home/apt,6,TRUE,1,0,10,99,2,1.82,0.23
16564,Budapest,€ 241.11,Weekend,Entire home/apt,4,FALSE,1,0,10,96,1,3.63,0.94
16565,Budapest,€ 136.77,Weekend,Entire home/apt,2,TRUE,0,1,10,99,0,2.51,0.44
16566,Budapest,€ 136.77,Weekend,Entire home/apt,3,TRUE,0,1,10,95,0,2.51,0.44
16567,Budapest,€ 136.77,Weekend,Entire home/apt,2,TRUE,0,1,10,95,0,2.51,0.44
16568,Budapest,€ 136.77,Weekend,Entire home/apt,2,TRUE,0,1,10,95,0,2.51,0.44
16569,Budapest,€ 136.77,Weekend,Entire home/apt,2,TRUE,0,1,10,96,0,2.51,0.44
16570,Budapest,€ 136.77,Weekend,Entire home/apt,2,TRUE,0,1,10,95,0,2.51,0.44
16571,Budapest,€ 136.77,Weekend,Entire home/apt,2,TRUE,0,1,10,98,0,2.51,0.44
16572,Budapest,€ 139.12,Weekend,Entire home/apt,2,FALSE,0,0,4,70,1,1.72,0.12
16573,Budapest,€ 136.77,Weekend,Entire home/apt,2,TRUE,0,1,9,96,0,2.51,0.44
16574,Budapest,€ 139.12,Weekend,Entire home/apt,2,FALSE,1,0,10,100,1,1.39,0.46
16575,Budapest,€ 135.83,Weekend,Entire home/apt,4,FALSE,0,0,10,93,1,1.68,0.21
16576,Budapest,€ 190.11,Weekend,Entire home/apt,2,FALSE,0,0,9,94,1,1.71,0.21
16577,Budapest,€ 140.29,Weekend,Entire home/apt,3,FALSE,0,1,9,93,1,1.73,0.28
16578,Budapest,€ 231.71,Weekend,Entire home/apt,5,FALSE,1,0,8,90,1,4.20,1.25
16579,Budapest,€ 289.98,Weekend,Entire home/apt,4,TRUE,0,0,10,99,0,1.47,0.25
16580,Budapest,€ 150.63,Weekend,Entire home/apt,2,FALSE,1,0,10,95,1,2.14,0.42
16581,Budapest,€ 87.89,Weekend,Private room,2,FALSE,1,0,10,93,1,8.66,1.64
16582,Budapest,€ 104.34,Weekend,Entire home/apt,3,TRUE,0,0,10,97,1,14.60,7.06
16583,Budapest,€ 194.11,Weekend,Entire home/apt,4,FALSE,0,0,9,91,1,1.49,0.47
16584,Budapest,€ 200.45,Weekend,Entire home/apt,5,TRUE,0,0,9,94,1,1.95,0.33
16585,Budapest,€ 151.10,Weekend,Entire home/apt,4,FALSE,1,0,10,98,2,3.13,0.50
16586,Budapest,€ 169.43,Weekend,Entire home/apt,4,FALSE,0,1,9,84,0,1.68,0.40
16587,Budapest,€ 169.43,Weekend,Entire home/apt,2,FALSE,0,1,9,86,1,1.64,0.43
16588,Budapest,€ 161.68,Weekend,Entire home/apt,4,TRUE,0,1,9,93,1,1.43,0.55
16589,Budapest,€ 127.60,Weekend,Private room,2,FALSE,0,0,10,100,1,9.37,1.32
16590,Budapest,€ 195.99,Weekend,Entire home/apt,2,FALSE,0,1,8,90,0,14.87,7.41
16591,Budapest,€ 87.89,Weekend,Private room,2,FALSE,1,0,10,93,1,8.67,1.49
16592,Budapest,€ 271.65,Weekend,Entire home/apt,4,TRUE,0,0,9,90,2,1.89,0.13
16593,Budapest,€ 71.91,Weekend,Shared room,3,FALSE,1,0,9,90,1,1.84,0.37
16594,Budapest,€ 150.87,Weekend,Private room,6,FALSE,1,0,10,95,2,8.59,1.54
16595,Budapest,€ 102.46,Weekend,Entire home/apt,4,TRUE,0,1,10,100,1,2.07,0.40
16596,Budapest,€ 56.63,Weekend,Shared room,4,FALSE,0,1,10,94,1,11.02,2.94
16597,Budapest,€ 226.07,Weekend,Entire home/apt,4,FALSE,0,1,9,90,2,2.22,0.75
16598,Budapest,€ 50.29,Weekend,Private room,2,FALSE,1,0,10,100,1,6.46,1.39
16599,Budapest,€ 226.07,Weekend,Entire home/apt,4,FALSE,0,1,10,100,1,1.39,0.61
16600,Budapest,€ 168.02,Weekend,Entire home/apt,4,FALSE,0,1,10,97,1,2.31,0.25
16601,Budapest,€ 454.72,Weekend,Entire home/apt,4,FALSE,1,0,10,100,1,2.29,0.50
16602,Budapest,€ 163.09,Weekend,Private room,4,TRUE,0,1,10,97,1,2.45,0.62
16603,Budapest,€ 178.83,Weekend,Entire home/apt,4,FALSE,0,0,9,94,1,1.42,0.61
16604,Budapest,€ 350.38,Weekend,Entire home/apt,4,FALSE,0,0,10,100,2,1.76,0.27
16605,Budapest,€ 154.63,Weekend,Entire home/apt,4,FALSE,0,0,9,97,1,1.42,0.42
16606,Budapest,€ 130.19,Weekend,Entire home/apt,2,FALSE,0,1,8,85,1,1.57,0.40
16607,Budapest,€ 137.00,Weekend,Entire home/apt,2,FALSE,0,0,8,93,1,3.09,0.40
16608,Budapest,€ 71.91,Weekend,Private room,3,FALSE,1,0,10,90,1,14.96,7.08
16609,Budapest,€ 179.77,Weekend,Private room,4,FALSE,0,0,10,100,2,8.83,4.73
16610,Budapest,€ 189.88,Weekend,Entire home/apt,4,TRUE,0,1,8,83,1,1.46,0.30
16611,Budapest,€ 309.49,Weekend,Entire home/apt,6,FALSE,1,0,10,100,2,1.47,0.57
16612,Budapest,€ 90.47,Weekend,Private room,3,TRUE,0,1,9,96,1,2.46,0.76
16613,Budapest,€ 171.08,Weekend,Entire home/apt,5,FALSE,0,0,10,100,2,4.03,0.38
16614,Budapest,€ 179.77,Weekend,Entire home/apt,6,FALSE,1,0,10,100,3,14.61,6.86
16615,Budapest,€ 198.34,Weekend,Entire home/apt,6,TRUE,0,1,8,96,1,1.46,0.65
16616,Budapest,€ 162.38,Weekend,Entire home/apt,4,FALSE,0,0,10,100,1,1.42,0.64
16617,Budapest,€ 233.59,Weekend,Entire home/apt,4,FALSE,0,0,10,100,2,3.00,0.26
16618,Budapest,€ 319.83,Weekend,Entire home/apt,4,TRUE,1,0,10,90,2,1.54,0.27
16619,Budapest,€ 53.34,Weekend,Shared room,4,FALSE,0,1,9,95,1,11.02,2.94
16620,Budapest,€ 273.06,Weekend,Private room,2,FALSE,1,0,9,85,1,7.88,0.66
16621,Budapest,€ 208.68,Weekend,Entire home/apt,2,FALSE,1,0,9,80,0,1.98,0.50
16622,Budapest,€ 104.34,Weekend,Entire home/apt,2,FALSE,1,0,9,95,1,2.25,0.46
16623,Budapest,€ 121.73,Weekend,Entire home/apt,3,FALSE,0,0,9,89,2,2.08,0.02
16624,Budapest,€ 157.68,Weekend,Private room,2,FALSE,1,0,10,93,1,1.99,0.65
16625,Budapest,"€ 2,328.34",Weekend,Entire home/apt,4,FALSE,0,0,9,88,1,8.37,0.80
16626,Budapest,€ 125.96,Weekend,Entire home/apt,2,FALSE,0,0,10,99,0,3.89,1.22
16627,Budapest,€ 100.81,Weekend,Entire home/apt,4,FALSE,0,0,9,94,1,9.41,1.92
16628,Budapest,€ 128.78,Weekend,Entire home/apt,3,FALSE,0,0,10,93,1,1.40,0.55
16629,Budapest,€ 254.97,Weekend,Entire home/apt,4,TRUE,0,1,10,95,0,1.90,0.42
16630,Budapest,€ 151.10,Weekend,Entire home/apt,3,FALSE,0,0,10,97,1,2.46,0.87
16631,Budapest,€ 132.07,Weekend,Entire home/apt,4,FALSE,0,0,10,93,1,1.38,0.58
16632,Budapest,€ 116.09,Weekend,Entire home/apt,2,FALSE,0,0,10,100,1,1.01,0.44
16633,Budapest,€ 173.90,Weekend,Entire home/apt,3,TRUE,0,1,9,94,1,1.42,0.54
16634,Budapest,€ 181.42,Weekend,Entire home/apt,2,TRUE,0,1,10,97,1,2.37,0.16
16635,Budapest,€ 254.97,Weekend,Entire home/apt,6,TRUE,0,0,10,99,3,1.29,0.94
16636,Budapest,€ 208.91,Weekend,Entire home/apt,2,FALSE,1,0,9,97,1,3.13,1.08
16637,Budapest,€ 200.69,Weekend,Entire home/apt,2,FALSE,0,0,10,96,1,2.27,0.34
16638,Budapest,€ 330.87,Weekend,Entire home/apt,2,TRUE,0,0,10,98,1,2.41,0.67
16639,Budapest,€ 162.38,Weekend,Entire home/apt,4,FALSE,0,0,9,96,1,1.99,0.37
16640,Budapest,€ 109.27,Weekend,Entire home/apt,3,FALSE,1,0,10,83,1,2.68,0.53
16641,Budapest,€ 232.88,Weekend,Entire home/apt,2,FALSE,1,0,10,85,0,1.60,0.36
16642,Budapest,€ 172.72,Weekend,Entire home/apt,4,FALSE,0,0,9,93,2,1.78,0.21
16643,Budapest,€ 790.99,Weekend,Entire home/apt,2,FALSE,0,0,9,100,0,2.38,0.76
16644,Budapest,€ 218.08,Weekend,Entire home/apt,5,FALSE,1,0,10,93,3,1.81,0.40
16645,Budapest,€ 472.11,Weekend,Entire home/apt,6,FALSE,0,1,9,97,2,1.18,0.24
16646,Budapest,€ 652.35,Weekend,Entire home/apt,5,FALSE,0,0,8,90,1,0.41,0.28
16647,Budapest,€ 262.96,Weekend,Entire home/apt,6,TRUE,0,1,10,98,1,0.46,0.28
16648,Budapest,€ 596.89,Weekend,Entire home/apt,4,FALSE,0,1,9,99,2,0.71,0.14
16649,Budapest,€ 101.05,Weekend,Private room,2,FALSE,0,1,10,100,0,0.95,0.39
16650,Budapest,€ 601.82,Weekend,Entire home/apt,5,FALSE,0,1,9,91,1,0.93,0.34
16651,Budapest,€ 443.91,Weekend,Entire home/apt,4,FALSE,0,1,10,80,2,1.11,0.34
16652,Budapest,€ 283.87,Weekend,Entire home/apt,5,FALSE,1,0,9,95,1,0.53,0.15
16653,Budapest,€ 219.96,Weekend,Private room,2,FALSE,1,0,8,89,2,0.92,0.34
16654,Budapest,€ 761.39,Weekend,Entire home/apt,4,FALSE,0,0,10,96,2,0.97,0.41
16655,Budapest,€ 104.57,Weekend,Private room,2,TRUE,1,0,10,100,1,3.89,0.39
16656,Budapest,€ 183.30,Weekend,Entire home/apt,2,FALSE,1,0,9,85,1,1.68,0.40
16657,Budapest,€ 176.25,Weekend,Entire home/apt,4,FALSE,0,0,9,96,2,1.05,0.39
16658,Budapest,€ 150.87,Weekend,Entire home/apt,4,FALSE,0,1,8,90,1,0.68,0.44
16659,Budapest,€ 126.43,Weekend,Entire home/apt,2,FALSE,0,1,10,94,0,0.81,0.52
16660,Budapest,€ 106.69,Weekend,Entire home/apt,3,FALSE,0,0,10,98,1,1.93,0.11
16661,Budapest,€ 171.78,Weekend,Entire home/apt,2,TRUE,0,1,10,95,1,1.28,0.19
16662,Budapest,€ 179.77,Weekend,Entire home/apt,6,TRUE,1,0,10,100,2,1.45,0.60
16663,Budapest,€ 172.72,Weekend,Entire home/apt,4,FALSE,0,1,9,98,1,0.90,0.49
16664,Budapest,€ 137.00,Weekend,Entire home/apt,4,FALSE,0,1,9,100,1,0.73,0.42
16665,Budapest,€ 172.72,Weekend,Entire home/apt,4,TRUE,0,0,10,98,1,0.82,0.51
16666,Budapest,€ 374.11,Weekend,Entire home/apt,6,FALSE,0,0,9,89,3,1.57,0.50
16667,Budapest,€ 135.36,Weekend,Entire home/apt,3,FALSE,0,0,2,40,0,2.45,0.78
16668,Budapest,€ 295.39,Weekend,Entire home/apt,4,FALSE,0,1,10,90,2,2.20,0.17
16669,Budapest,€ 147.58,Weekend,Entire home/apt,5,FALSE,0,0,8,60,2,1.46,0.55
16670,Budapest,€ 172.72,Weekend,Entire home/apt,4,FALSE,0,1,9,91,1,1.33,0.32
16671,Budapest,€ 99.64,Weekend,Private room,2,FALSE,0,1,9,100,1,2.18,0.46
16672,Budapest,€ 154.63,Weekend,Entire home/apt,6,FALSE,0,1,10,100,2,1.08,0.49
16673,Budapest,€ 200.69,Weekend,Entire home/apt,4,FALSE,0,0,10,100,2,0.93,0.33
16674,Budapest,€ 92.59,Weekend,Entire home/apt,3,FALSE,0,0,10,100,1,1.90,0.41
16675,Budapest,€ 183.30,Weekend,Entire home/apt,4,FALSE,0,1,10,94,1,0.82,0.22
16676,Budapest,€ 149.46,Weekend,Entire home/apt,4,FALSE,1,0,10,100,1,2.37,0.34
16677,Budapest,€ 249.10,Weekend,Entire home/apt,4,FALSE,0,0,9,93,2,2.39,0.07
16678,Budapest,€ 118.44,Weekend,Entire home/apt,4,TRUE,0,0,10,99,1,1.76,0.47
16679,Budapest,€ 100.11,Weekend,Entire home/apt,4,TRUE,0,1,9,86,1,2.44,0.51
16680,Budapest,€ 92.82,Weekend,Entire home/apt,4,FALSE,0,0,10,100,1,2.86,1.72
16681,Budapest,€ 150.63,Weekend,Entire home/apt,6,TRUE,1,0,9,96,3,8.65,3.63
16682,Budapest,€ 202.80,Weekend,Entire home/apt,4,FALSE,0,0,9,84,1,11.49,3.87
16683,Budapest,€ 133.48,Weekend,Private room,2,TRUE,1,0,9,93,1,15.44,7.75
16684,Budapest,€ 156.51,Weekend,Private room,2,TRUE,1,0,10,100,1,15.54,7.85
16685,Budapest,€ 129.25,Weekend,Entire home/apt,3,FALSE,1,0,8,70,2,10.90,2.97
16686,Budapest,€ 81.07,Weekend,Private room,2,FALSE,1,0,10,100,1,11.94,4.09
16687,Budapest,€ 129.72,Weekend,Entire home/apt,4,FALSE,0,0,9,84,1,1.36,0.64
16688,Budapest,€ 93.29,Weekend,Private room,2,FALSE,0,0,10,100,1,10.87,7.01
16689,Budapest,€ 78.96,Weekend,Private room,2,FALSE,0,0,10,100,1,10.97,7.10
16690,Budapest,€ 100.81,Weekend,Entire home/apt,3,TRUE,1,0,10,100,1,1.97,0.17
16691,Budapest,€ 172.72,Weekend,Entire home/apt,4,FALSE,0,1,10,92,1,1.12,0.39
16692,Budapest,€ 115.15,Weekend,Entire home/apt,4,FALSE,0,0,9,90,1,2.12,0.37
16693,Budapest,€ 116.09,Weekend,Entire home/apt,2,TRUE,0,1,10,100,1,1.05,0.39
16694,Budapest,€ 160.97,Weekend,Entire home/apt,4,FALSE,0,0,10,80,1,2.20,0.44
16695,Budapest,€ 100.81,Weekend,Entire home/apt,4,FALSE,0,0,9,93,1,1.53,0.38
16696,Budapest,€ 148.52,Weekend,Entire home/apt,3,FALSE,0,1,9,93,1,1.67,0.27
16697,Budapest,€ 162.85,Weekend,Entire home/apt,4,FALSE,0,0,10,93,1,11.86,7.93
16698,Budapest,€ 129.25,Weekend,Entire home/apt,3,FALSE,0,1,10,90,1,1.67,0.27
